"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"2177","https://t.co/6ugYS523V2 My sister's dog has Arthritis in both of his legs and will need surgery, ANYTHING HELPS. #HELPMANNYRUNAGAIN",0,FALSE,FALSE,"806244352087330817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:10:07 +0000 2016",NA,NA,"en",4,FALSE,"Alaska","396237094","High on life. UAA '20",TRUE,"Sat Oct 22 23:46:21 +0000 2011",18020,517,3304,FALSE,NA,"MikiD","Alaska","en",-32400,356,"_Michaellynn","US","United States","city","Anchorage, AK",NA,NA,61.2350425,-149.7587945,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/e1j7j/bDqBd/E8yRg","https://t.co/6ugYS523V2"
"2299","@thesarahkelly same. Minus the fact I have a dog. I just stalked lovely friends such as yourself <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB>",0,FALSE,FALSE,"806244448782942208","thesarahkelly","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:10:30 +0000 2016","806243569107345409","19608605","en",30,FALSE,"Kansas City, Mo.","3016543364","Comms strategist, Junior Leaguer & proud UCF alumna hacking away at my handicap. Former print reporter & @spj_tweets Director. 
They're good dogs, Brent.",TRUE,"Tue Feb 10 14:36:36 +0000 2015",7479,404,17778,FALSE,"https://www.linkedin.com/in/stephanie-a-wilken-0b253351","Stephanie A. Wilken","Pacific Time (US & Canada)","en",-28800,1071,"stephawilken","US","United States","city","Leawood, KS",NA,NA,38.915593,-94.628608,NA,NA,NA,NA
"2351","I always miss the puppy party at school. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A3>",0,FALSE,FALSE,"806244484937719808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:10:39 +0000 2016",NA,NA,"en",3,FALSE,NA,"1461065768",NA,TRUE,"Mon May 27 02:04:27 +0000 2013",4476,87,4944,FALSE,NA,"Laura",NA,"en",NA,149,"louduh18","US","United States","city","Paramount, CA",NA,NA,33.8993125,-118.1654195,NA,NA,NA,NA
"2399","@melstreng Right. I've been outside walking my dog everyday for the last week while getting weird looks from cmu students Lol",0,FALSE,FALSE,"806244516193796096","melstreng","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:10:46 +0000 2016","806235081169928198","16395278","en",3,FALSE,"Mount Pleasant, MI","78373882",NA,TRUE,"Tue Sep 29 17:57:56 +0000 2009",12517,502,6944,FALSE,NA,"Rachel Lackie","Quito","en",-18000,196,"rlackie23","US","United States","admin","Michigan, USA",NA,NA,45.00118,-86.2705395,NA,NA,NA,NA
"2427","I clearly said Husky. But Siberian* https://t.co/1OaPPAEnXh",0,FALSE,FALSE,"806244531985416192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:10:50 +0000 2016",NA,NA,"en",60,FALSE,"Connecticut","81126252","Rest in Peace Mom <U+2764><U+FE0F> #Patriots. #NCAT16",TRUE,"Fri Oct 09 14:55:02 +0000 2009",288478,2980,1202,FALSE,NA,"Patriots 10-2 <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","Central Time (US & Canada)","en",-21600,86,"katiebandz_","US","United States","city","Greensboro, NC",NA,NA,36.090397,-79.8573635,NA,NA,"http://fxn.ws/2gYyVet","https://t.co/1OaPPAEnXh"
"2459","I'm getting a dog next week and couldn't be more ready <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>",0,FALSE,FALSE,"806244553875476481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:10:55 +0000 2016",NA,NA,"en",2,FALSE,NA,"265441587","•ODU• zeta tau alpha <U+265B>",TRUE,"Sun Mar 13 15:05:56 +0000 2011",44097,1677,20940,FALSE,NA,"Ha<U+0443>l<U+0454><U+0443> PeaKs <U+273F>","Atlantic Time (Canada)","en",-14400,776,"babypeaks","US","United States","city","Norfolk, VA",NA,NA,36.895082,-76.255686,NA,NA,NA,NA
"2575","Bank account runnin dry.. 
Gpa on the floor.. 
Dog died.. 
Bae went missing.. 
LOL",0,FALSE,FALSE,"806244637358850050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:11:15 +0000 2016",NA,NA,"en",9,FALSE,"Longview, TX","822482556","God, above all things.",TRUE,"Fri Sep 14 01:38:35 +0000 2012",37701,1149,29121,FALSE,NA,"Christian",NA,"en",NA,280,"Christian_ar59","US","United States","city","Longview, TX",NA,NA,32.50328,-94.731341,NA,NA,NA,NA
"2587","I'm getting my own puppy next week and couldn't be more happy <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2764><U+FE0F>",0,FALSE,FALSE,"806244650319310849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:11:18 +0000 2016",NA,NA,"en",2,FALSE,NA,"265441587","•ODU• zeta tau alpha <U+265B>",TRUE,"Sun Mar 13 15:05:56 +0000 2011",44097,1677,20940,FALSE,NA,"Ha<U+0443>l<U+0454><U+0443> PeaKs <U+273F>","Atlantic Time (Canada)","en",-14400,776,"babypeaks","US","United States","city","Norfolk, VA",NA,NA,36.895082,-76.255686,NA,NA,NA,NA
"2668","@maggiedavid34 https://t.co/PnwjhZOz9t",0,FALSE,FALSE,"806244695189966848","maggiedavid34","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:11:29 +0000 2016",NA,"2163780167","und",0,FALSE,NA,"599638259","LER",TRUE,"Mon Jun 04 23:09:32 +0000 2012",17687,1349,8551,FALSE,NA,"Madeline Conner",NA,"en",NA,1205,"madeline_conner","US","United States","city","Statesboro, GA",NA,NA,32.4405105,-81.8005785,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter21/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=122257656025&vectorid=229466&lgeo=1","https://t.co/PnwjhZOz9t"
"2678","@CFboy1215 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> casi como Rayito https://t.co/xdRCoRXoHJ",0,FALSE,FALSE,"806244701670178816","CFboy1215","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:11:30 +0000 2016",NA,"1338312151","es",4,FALSE,"Caguas","154051645","UPRCAYEY  || ARR || sc: orlandorh",TRUE,"Thu Jun 10 07:00:58 +0000 2010",44983,465,2101,FALSE,"http://viajandoenlavida.tumblr.com/","Orlando","Pacific Time (US & Canada)","en",-28800,409,"OrlandoR_","US","United States","city","Caguas, Puerto Rico",NA,NA,18.237218,-66.042042,NA,NA,"https://twitter.com/i/web/status/806245004725420032","https://t.co/xdRCoRXoHJ"
"2687","@KayMoggie @MiloTheDaxie @bunnyrabbitdach @dippydachshund @jennyfuramy @tobysausage Grammie was doubled grossed out! One gift from each dog",0,FALSE,FALSE,"806244707139518464","KayMoggie","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:11:32 +0000 2016","806243917633093640","1032248082","en",14,FALSE,"find us on da sofa","532062819","we an ACD (Sinatra) and a dachshund (Sheldon). Living da dream in Colorful Collierado. We love balls, naps, treats and da dog park.",TRUE,"Wed Mar 21 06:31:02 +0000 2012",12301,582,8694,FALSE,NA,"Sinatra and Sheldon","Central Time (US & Canada)","en",-21600,294,"theDogSinatra","US","United States","city","Denver, CO",NA,NA,39.713563,-104.9220935,NA,NA,NA,NA
"2842","I will start shopping more at @Lowes and this is why: https://t.co/M9E8V713dm
#Dog #servicedog",0,FALSE,FALSE,"806244824454197252",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:12:00 +0000 2016",NA,NA,"en",118,FALSE,"St Louis","29229847","Personalized pet ID tags, collars, harnesses, toys, treats and more!",TRUE,"Mon Apr 06 16:06:02 +0000 2009",7173,6535,515,FALSE,"https://www.krazyforpets.com","Krazy For Pets","Central Time (US & Canada)","en",-21600,6198,"krazy4pets","US","United States","country","United States",NA,NA,42.308346,0.314299500000004,NA,NA,"http://tinyurl.com/zstmscc","https://t.co/M9E8V713dm"
"2900","Does anybody have a dog crate they would be willing to let me borrow <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0,FALSE,FALSE,"806244861414408192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:08 +0000 2016",NA,NA,"en",1,FALSE,"Maumee Ohio","1720562546","Senior at Maumee",TRUE,"Sun Sep 01 23:31:56 +0000 2013",1355,406,3438,FALSE,NA,"Aidan Maxwell",NA,"en",NA,214,"aidanmaxwell33","US","United States","city","Maumee, OH",NA,NA,41.5604175,-83.662627,NA,NA,NA,NA
"2901","The fuck lmfao https://t.co/t17VDrWaGo",0,FALSE,FALSE,"806244860860702728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:12:08 +0000 2016",NA,NA,"en",3,FALSE,NA,"869048827","name is sebastian im the flirty type #classof14  #goheat #teamlibra",TRUE,"Tue Oct 09 02:00:55 +0000 2012",7676,161,2190,FALSE,NA,"Mr.MeeSeeks",NA,"en",NA,161,"mrHEATfan117","US","United States","city","Kendall, FL",NA,NA,25.671986,-80.34712,NA,NA,"http://cnn.it/2gM1wG8","https://t.co/t17VDrWaGo"
"2957","""Aw Jack got so big!""
""He's in rehab""
""No, the dog, not the person.""",0,FALSE,FALSE,"806244904703840257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:19 +0000 2016",NA,NA,"en",3,FALSE,"Tuscaloosa, AL | Katonah, NY","1162019143","sometimes I live in New York, sometimes i live in Alabama",TRUE,"Sat Feb 09 05:03:00 +0000 2013",1512,583,8469,FALSE,NA,"Anita Celaj","Atlantic Time (Canada)","en",-14400,348,"AnitaCelaj","US","United States","city","Tuscaloosa, AL",NA,NA,33.1966005,-87.5334065,NA,NA,NA,NA
"2959","@kameraB @Jade_wllms  https://t.co/sA2Wo4cwiN",0,FALSE,FALSE,"806244907409149952","kameraB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:19 +0000 2016",NA,"55988981","und",3,FALSE,"odu|vbva|SSS|","629041068","rip jsl<ed><U+00A0><U+00BD><ed><U+00B1><U+00BC><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",TRUE,"Sat Jul 07 03:28:54 +0000 2012",12146,491,9238,FALSE,NA,"md<U+264B><U+FE0F>","Eastern Time (US & Canada)","en",-18000,398,"madisondorn_","US","United States","city","Norfolk, VA",NA,NA,36.895082,-76.255686,NA,NA,"https://twitter.com/heyhayfinn/status/806202369490849793","https://t.co/sA2Wo4cwiN"
"2965","If you include your dog in Christmas photos, i automatically like you",0,FALSE,FALSE,"806244912664612864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:21 +0000 2016",NA,NA,"en",2,FALSE,"Rockford, Mi","522831910","GVSU Alumni. Berrien Springs native. Special Education Teacher for young adults with moderate cognitive impairments. Fur mom.",TRUE,"Tue Mar 13 03:15:59 +0000 2012",24554,373,6020,FALSE,NA,"Chelsea","Eastern Time (US & Canada)","en",-18000,976,"ccarb91","US","United States","city","Edgerton, MI",NA,NA,43.171879,-85.569223,NA,NA,NA,NA
"2969","If you're looking for a wonderful dog to snuggle up and watch Finding Dory with, look no further… https://t.co/7Liu89ysOb",0,FALSE,FALSE,"806244913960648704",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 21:12:21 +0000 2016",NA,NA,"en",54,FALSE,"Fort Lauderdale, FL","339201121","Humane Society of Broward County. Lovable, healthy, friendly shelter pets. We're part of the family! Adopt today!",TRUE,"Wed Jul 20 18:53:09 +0000 2011",3418,942,1432,FALSE,"http://www.HumaneBroward.com","Humane of Broward","Quito","en",-18000,571,"HumaneBroward","US","United States","city","Dania Beach, FL",NA,NA,26.062405,-80.1677155,26.06233828,-80.16770233,"https://curiouscat.me/IgorSanti02/post/51994181","https://t.co/7Liu89ysOb"
"3078","these bitches ain't shit dog i already knew that",0,FALSE,FALSE,"806244970315317248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:34 +0000 2016",NA,NA,"en",4,FALSE,NA,"2684390606","pisces • 515 <ed><U+00A0><U+00BC><ed><U+00BC><U+009E>",TRUE,"Sun Jul 27 07:21:51 +0000 2014",19315,1006,8463,FALSE,"http://vsco.co/ashleyxherman","ash",NA,"en",NA,358,"f_ggot","US","United States","city","Des Moines, IA",NA,NA,41.5764375,-93.6063695,NA,NA,NA,NA
"3186","why i wish i was a dog https://t.co/EspvyIpKE8",0,FALSE,FALSE,"806245043786940418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:52 +0000 2016",NA,NA,"en",3,FALSE,"Salisbury, MD '20","446609461","@s8n",TRUE,"Sun Dec 25 23:16:06 +0000 2011",10371,792,19951,FALSE,"https://vimeo.com/179574525","Jenna Holthaus","Pacific Time (US & Canada)","en",-28800,611,"jenna_holthaus","US","United States","city","Salisbury, MD",NA,NA,38.3604215,-75.600576,NA,NA,"https://twitter.com/lowes/status/806170199699374085","https://t.co/EspvyIpKE8"
"3195","Today is gonna be a good day https://t.co/eBDKgjKnVt",0,FALSE,FALSE,"806245048949972993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:12:53 +0000 2016",NA,NA,"en",14,FALSE,"World Domination  ","1240038510","I don't like shit, I don't go outside",TRUE,"Sun Mar 03 23:14:34 +0000 2013",34310,519,12656,FALSE,"http://staggeringbeauty.com","Binana","Pacific Time (US & Canada)","en",-28800,310,"binana240","US","United States","city","Irvine, CA",NA,NA,33.689732,-117.7823605,NA,NA,"http://fxn.ws/2gYyVet","https://t.co/eBDKgjKnVt"
"3233","THIS IS MY DOG LOL https://t.co/Fo50Wl7neU",0,FALSE,FALSE,"806245072459235328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:12:59 +0000 2016",NA,NA,"en",8,FALSE,"probably @ a concert ","711526561","if you're checking up on me i'm doing good ;)",TRUE,"Mon Jul 23 00:46:16 +0000 2012",43584,1128,26023,FALSE,NA,"lexa","Eastern Time (US & Canada)","en",-18000,535,"ayeee_lexaaa","US","United States","city","Round Rock, TX",NA,NA,30.5193405,-97.672732,NA,NA,"https://twitter.com/snopes/status/806243212742578176","https://t.co/Fo50Wl7neU"
"3266","I just want to be home cuddling my puppy!",0,FALSE,FALSE,"806245094798094337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:13:04 +0000 2016",NA,NA,"en",1,FALSE,"Boyd tx","3024238481","21 year old self-proclaimed pop punk princess and 11x Pokemon master",TRUE,"Sun Feb 08 01:11:10 +0000 2015",1555,153,1001,FALSE,NA,"Katarina Civis",NA,"en",NA,214,"KCivis","US","United States","city","Dallas, TX",NA,NA,32.8198585,-96.7617535,NA,NA,NA,NA
"3292","Really hope the puppy from town is OK <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",0,FALSE,FALSE,"806245116713242625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:13:09 +0000 2016",NA,NA,"en",0,FALSE,"Louisville,Kentucky ","587097303","SCHS'17 •UK'21",TRUE,"Tue May 22 00:51:31 +0000 2012",9240,330,7153,FALSE,NA,"Gloria","Eastern Time (US & Canada)","en",-18000,230,"thegloriamaria","US","United States","admin","Kentucky, USA",NA,NA,37.822244,-85.7682405,NA,NA,NA,NA
"3386","@steph93065 @CarmineZozzora @asamjulian @jaketapper @2ALAW 
Officers R still being killed from ths 
""HANDS UP"" DOG SQUEEZE. THNK U CNN NEWS.",0,FALSE,FALSE,"806245179804057601","steph93065","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:13:24 +0000 2016","805917207511252993","261749735","en",1,FALSE,"Broken Arrow, OK","775109076778758144","sm. bsn. owner 21 yrs. strong,
husband of 14yrs, Ohio born Southern raised
bass fishing /CancerSurvivor. off with my head before I deny Christ!...gun owner.OKLA",TRUE,"Sun Sep 11 23:09:39 +0000 2016",522,100,411,FALSE,NA,"Roger Drake",NA,"en",NA,256,"rogerdrake60","US","United States","city","Bartlesville, OK",NA,NA,36.742547,-95.9559565,NA,NA,NA,NA
"3496","this lady had her dog in the front seat &amp; her kids in the back of the lil van",0,FALSE,FALSE,"806245253812457472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:13:42 +0000 2016",NA,NA,"en",3,FALSE,NA,"136856999","Extremely Blessed <U+2728> SC: TookieGee | IG: Tookie_Gee",TRUE,"Sun Apr 25 03:32:07 +0000 2010",25595,1660,1784,FALSE,NA,"ß<U+0394>MßII","Eastern Time (US & Canada)","en",-18000,1715,"__TookieGee","US","United States","city","Pine Bluff, AR",NA,NA,34.2043665,-92.017452,NA,NA,NA,NA
"3669","LMFAOOOOO WHAT DA HELL <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> I AM DEAD HAAAAAAHAHAHAHA https://t.co/95XDXzf0lV",0,FALSE,FALSE,"806245374604222468",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:14:11 +0000 2016",NA,NA,"en",7,FALSE,"Rowlett, TX","2870238668","snap: bruhitsdavid// c/o18// imma be on your timeline anyways might as well follow me now :) i am second",TRUE,"Wed Oct 22 05:36:06 +0000 2014",21285,1054,6898,FALSE,"http://scrubbed.up.com","<U+303D><U+FE0F>Lettuce<U+303D><U+FE0F>","Central Time (US & Canada)","en",-21600,909,"Lettuce_90","US","United States","city","Rowlett, TX",NA,NA,32.924258,-96.5444425,NA,NA,"https://youtu.be/FIRT7lf8byw","https://t.co/95XDXzf0lV"
"3688","<ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> https://t.co/Zvn5hV2pWi",0,FALSE,FALSE,"806245383105978368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:14:13 +0000 2016",NA,NA,"und",0,FALSE,"Fresno, CA","1135369008","enlightenment",TRUE,"Wed Jan 30 22:33:35 +0000 2013",9729,458,2034,FALSE,NA,"victurnt","Pacific Time (US & Canada)","en",-28800,352,"_victurnt","US","United States","city","Fresno, CA",NA,NA,36.786042,-119.7824645,NA,NA,"https://twitter.com/GAY4_ONIKA/status/806239860554088448","https://t.co/Zvn5hV2pWi"
"3712","Best story of the year goes to..... https://t.co/XeNCWCwlpS",0,FALSE,FALSE,"806245391717060609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Dec 06 21:14:15 +0000 2016",NA,NA,"en",1,FALSE,"Alabama","38305958","Life's a garden. Dig it",TRUE,"Wed May 06 23:25:06 +0000 2009",3819,208,1277,FALSE,NA,"Terry Haas","Central Time (US & Canada)","en",-21600,438,"thaas1996","US","United States","city","Montgomery, AL",NA,NA,32.364145,-86.2447285,NA,NA,"http://www.the-mommyhood-chronicles.com/2016/11/b-air-fido-max-1-dog-dryer-groom-at-home-for-happier-pets-review-giveaway/#comment-712718","https://t.co/XeNCWCwlpS"
"3752","then the dog was big asf",0,FALSE,FALSE,"806245422616510465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:14:22 +0000 2016",NA,NA,"en",3,FALSE,NA,"136856999","Extremely Blessed <U+2728> SC: TookieGee | IG: Tookie_Gee",TRUE,"Sun Apr 25 03:32:07 +0000 2010",25596,1660,1784,FALSE,NA,"ß<U+0394>MßII","Eastern Time (US & Canada)","en",-18000,1715,"__TookieGee","US","United States","city","Pine Bluff, AR",NA,NA,34.2043665,-92.017452,NA,NA,NA,NA
"3760","This is the kind of reporting I live for https://t.co/jrTXRtHJCN",0,FALSE,FALSE,"806245425145663488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:14:23 +0000 2016",NA,NA,"en",8,FALSE,"Cincinnati, OH","42949167","Former Child",TRUE,"Wed May 27 19:08:46 +0000 2009",12774,916,3431,FALSE,NA,"Richard","Eastern Time (US & Canada)","en",-18000,1163,"Ricky_Lyons","US","United States","city","Norwood, OH",NA,NA,39.1614505,-84.4537245,NA,NA,"http://fb.me/GsR7tlL1","https://t.co/jrTXRtHJCN"
"3763","It's gonna happen just be positive and stay ready big dog RT https://t.co/3i7gkXZRgB",0,FALSE,FALSE,"806245426491863040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:14:23 +0000 2016",NA,NA,"en",0,FALSE,"Riverside, CA","748950996957556736","6'2 195 SO QB/ qualifier/ SBVC football / http://www.hudl.com/video/3/5414588/581ce4277bddf741cc4201e5#",TRUE,"Fri Jul 01 18:46:47 +0000 2016",571,369,1178,FALSE,NA,"jacob rogers",NA,"en",NA,351,"JRogQB","US","United States","city","San Bernardino, CA",NA,NA,34.134925,-117.294096,NA,NA,"https://twitter.com/i/web/status/806245843548471297","https://t.co/3i7gkXZRgB"
"3795","Charlene the #Merdog by Rick Gardner. Check out more of my original cartoon #dog #art at Binky and Bell on FB… https://t.co/tc2nkEahh6",0,FALSE,TRUE,"806245447870402561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:14:28 +0000 2016",NA,NA,"en",58,FALSE,"Raleigh, NC","34975236","Campus Activities | Events Mgt | Film & Arts Promotion | Sustainability | Cartoon Dog Art | Sweepstakes |",TRUE,"Fri Apr 24 16:53:40 +0000 2009",8617,558,1580,FALSE,"https://www.facebook.com/BinkyandBell/","Rick Gardner",NA,"en",NA,575,"apexgardner","US","United States","city","Apex, NC",NA,NA,35.7232,-78.855078,NA,NA,"https://www.theguardian.com/business/2016/jul/31/dog-cat-leather-china-us-congress-trade-peta","https://t.co/tc2nkEahh6"
