"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"23679","@ddematteo1970 @Didinette02 @ErzsiJakab @art_paragon @delin1216 @emeiobeto @Estrella51Ahora @hr130130 @mofaizal09 Beautiful cat!",0,FALSE,FALSE,"806227420877647877","ddematteo1970","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:02:50 +0000 2016","806226460168097792","841725294","en",44,FALSE,"Wheeling, WV","34938921","Retired. Love art, the theater and travel! Had a few chances to visit Europe. Love it - the traditions, ruins, churches, cobblestone streets & the castles!",TRUE,"Fri Apr 24 14:31:57 +0000 2009",10892,4781,68914,FALSE,NA,"Diana","Eastern Time (US & Canada)","en",-18000,4884,"Biela25","US","United States","city","Wheeling, WV",NA,NA,40.0832635,-80.690881,NA,NA,NA,NA
"23798","part of my final just now was drawing a cat on the bored with your eyes closed and i think i failed even that",0,FALSE,FALSE,"806227593045282816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:03:31 +0000 2016",NA,NA,"en",8,FALSE,"ca // arizona state","301117286","i'm probably crying over the dodgers rn",TRUE,"Wed May 18 22:28:13 +0000 2011",453,1558,28098,FALSE,NA,"kendal","Pacific Time (US & Canada)","en",-28800,408,"kendalshae","US","United States","city","Tempe, AZ",NA,NA,33.392884,-111.928142,NA,NA,NA,NA
"23835","I want a kitten",0,FALSE,FALSE,"806227638872395776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:03:42 +0000 2016",NA,NA,"en",1,FALSE,NA,"2533517125","GCVC 2x State Champ, Snapchat: szdank0725",TRUE,"Thu May 29 22:11:00 +0000 2014",4475,519,4825,FALSE,NA,"Sam Z",NA,"en",NA,364,"Samantha_zdank","US","United States","city","Rockwood, MI",NA,NA,42.0629805,-83.2366645,NA,NA,NA,NA
"23873","Omg<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><U+2764> https://t.co/nicdjKZeaE",0,FALSE,FALSE,"806227683474604032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:03:53 +0000 2016",NA,NA,"und",21,FALSE,NA,"100007362","I love Ariana grande  #Harmonizer #lovatic  I love One Direction Justin Bieber and old Magcon Justin followed me",TRUE,"Mon Dec 28 17:54:06 +0000 2009",29811,1890,8137,FALSE,NA,"Natasha <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>","Eastern Time (US & Canada)","en",-18000,1987,"ThatgirlTasha23","US","United States","city","Newark, NJ",NA,NA,40.734494,-74.184848,NA,NA,"https://twitter.com/i/web/status/806232669323427840","https://t.co/nicdjKZeaE"
"23953","Can you bring that cat that was in your snap story whenever you reappear? Thanks https://t.co/ah5KwkFdtz",0,FALSE,FALSE,"806227785735962624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:04:17 +0000 2016",NA,NA,"en",0,FALSE,NA,"717406236","She can rock them high heel shoes. But she'd rather wear cowboy boots. <U+2728>Joshua 1:9.<U+2728>@ashlin_harper thinks I'm racist",TRUE,"Thu Jul 26 04:43:36 +0000 2012",2516,450,8306,FALSE,NA,"DEW","Eastern Time (US & Canada)","en",-18000,159,"DrewAnnRacca","US","United States","admin","Louisiana, USA",NA,NA,30.937336,-91.4010085,NA,NA,"http://ow.ly/cLdA306PNBy","https://t.co/ah5KwkFdtz"
"24091","Literally crying https://t.co/7LBSwvdvUH",0,FALSE,FALSE,"806227940040183808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:04:54 +0000 2016",NA,NA,"en",9,FALSE,"Down the rabbit hole","258565314",NA,TRUE,"Mon Feb 28 00:38:51 +0000 2011",31393,1028,29946,FALSE,NA,"abbbbs","Central Time (US & Canada)","en",-21600,860,"abbyxx0","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,"http://dld.bz/ez7zZ","https://t.co/7LBSwvdvUH"
"24161","Just all the places he sleeps lol.. #cat #catnap #charlievonkatt @ Home Sweeter Home https://t.co/zaJNsg6ibS",0,FALSE,FALSE,"806228002069626881",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 20:05:09 +0000 2016",NA,NA,"en",0,FALSE,"Orlando, FL","2370356282","A lot has changed the last year.. got my GED.. enrolled in College.. moved to Orlando, FL.. in a relationship.. living life.",TRUE,"Mon Mar 03 12:40:03 +0000 2014",505,32,125,FALSE,"http://www.facebook.com/gail.gutche","Gail Gutche",NA,"en",NA,202,"gailgutche","US","United States","city","Orlando, FL",NA,NA,28.5016785,-81.3677725,28.51736,-81.39298,"https://twitter.com/i/web/status/806233015437369345","https://t.co/zaJNsg6ibS"
"24201","I am crying https://t.co/y8xV3OzoMK",0,FALSE,FALSE,"806228032226725890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:05:16 +0000 2016",NA,NA,"en",2,FALSE,"dirty stallis","954698467","yung eve #professorPlum @siggers_andre <ed><U+00A0><U+00BC><ed><U+00BE><U+0083> finesse professor",TRUE,"Sun Nov 18 02:25:00 +0000 2012",42723,931,32876,FALSE,NA,"eves","Central Time (US & Canada)","en",-21600,812,"evapwilliams","US","United States","city","West Allis, WI",NA,NA,43.0061125,-88.0222305,NA,NA,"https://www.instagram.com/p/BNsGN9UDnL1/","https://t.co/y8xV3OzoMK"
"24262","@hannahrowold @ashtengruver What's wrong with being a crazy cat lady? I'm on the track to become one...",0,FALSE,FALSE,"806228095992786944","hannahrowold","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:05:31 +0000 2016","806208984541777920","775002501309313024","en",1,FALSE,NA,"401642534",NA,TRUE,"Sun Oct 30 21:22:46 +0000 2011",3936,278,2089,FALSE,NA,"Ben Ingenthron",NA,"en",NA,212,"BenIngenthron","US","United States","city","Affton, MO",NA,NA,38.554622,-90.323012,NA,NA,NA,NA
"24420","Faith in people restored https://t.co/L11506pWEY",0,FALSE,FALSE,"806228253925146624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:06:09 +0000 2016",NA,NA,"en",5,FALSE,"Burlington Township","190042136","Rowan '19 Get out your feelings lil homie, lets get it. 6'1 with a hammer",TRUE,"Sun Sep 12 22:54:49 +0000 2010",38286,983,50161,FALSE,NA,"Andrew","Eastern Time (US & Canada)","en",-18000,692,"BtBiggs16","US","United States","city","Glassboro, NJ",NA,NA,39.708429,-75.1248245,NA,NA,"http://www.vilaweb.cat/noticies/avui-farem-una-mica-el-ridicul/","https://t.co/L11506pWEY"
"24457","<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/ntVTtqw6Cd",0,FALSE,FALSE,"806228283582980096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:06:16 +0000 2016",NA,NA,"und",14,FALSE,"Edinburgh","414244468","Nearly cried at the end of Believeland",TRUE,"Wed Nov 16 20:25:45 +0000 2011",11241,617,4623,FALSE,NA,"Ian Young","Casablanca","en",0,1156,"IanYoungEsq","US","United States","city","Laramie, WY",NA,NA,41.308163,-105.605821,NA,NA,"https://www.instagram.com/p/BNsGXCQB6KgpAzmZJc0VmFcfsjg4TfHDpxsXR00/","https://t.co/ntVTtqw6Cd"
"24505","Everyone has a cat but me <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",0,FALSE,FALSE,"806228320354340864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:06:25 +0000 2016",NA,NA,"en",2,FALSE,"God is good ","393800250",NA,TRUE,"Wed Oct 19 02:55:38 +0000 2011",6431,187,286,FALSE,NA,"Fernanda","Pacific Time (US & Canada)","en",-28800,123,"fernie_E","US","United States","city","Santa Monica, CA",NA,NA,34.022688,-118.48042,NA,NA,NA,NA
"24727","General Lee has started 2 go on the back porch, still won't step out into the grass. I tell B to get her cat inside &amp; she does <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> #indoorcat",0,FALSE,FALSE,"806228516488482816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:07:11 +0000 2016",NA,NA,"en",75,FALSE,"Orlando, Florida","271917496","Fighting Crohn's and Gastroparesis. Happily Married, Southern at heart. Water is my escape, family is my rock. petrescue, crohnie, spoonie.",TRUE,"Fri Mar 25 12:53:13 +0000 2011",17472,1312,16935,FALSE,"http://Chronieco-op.blogspot.com","<U+2728>Anna<U+2728>",NA,"en",NA,951,"smanna750","US","United States","city","Longwood, FL",NA,NA,28.699417,-81.3513095,NA,NA,NA,NA
"25295","@iownjd  Well, that's a very good <U+2753>esp. lately <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> I'd have to say my cat, my Keurig coffeemaker &amp; my Kindle &amp;/or iPad",0,FALSE,FALSE,"806229098905341952","iownjd","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Dec 06 20:09:30 +0000 2016","806219074514681856","262749118","en",180,FALSE,"S.W. Chicago suburbs","32464338","I have been standing at the side of life, watching it float by. I want to swim in the river. I want to feel the current. Mamah Borthwick Cheney",TRUE,"Fri Apr 17 16:18:12 +0000 2009",27124,883,31089,FALSE,NA,"Linda Cowls","Central Time (US & Canada)","en",-21600,854,"LindaC528","US","United States","city","Willowbrook, IL",NA,NA,41.7600565,-87.9442575,NA,NA,NA,NA
"25348","Just witnessed my neighbors cat fall off a fence and then it got right back up like nothing even happened omg",0,FALSE,FALSE,"806229149526306816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:09:42 +0000 2016",NA,NA,"en",2,FALSE,NA,"1047147367","J.A.<U+2661>",TRUE,"Sun Dec 30 07:28:52 +0000 2012",10129,691,12074,FALSE,NA,"Gibs",NA,"en",NA,441,"_gibsss","US","United States","city","Brentwood, CA",NA,NA,37.931388,-121.716454,NA,NA,NA,NA
"25355","Homies Came up on a cat lil dude straight faded lol",0,FALSE,FALSE,"806229155377356800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:09:44 +0000 2016",NA,NA,"en",6,FALSE,"east riv","1019112392","icey",TRUE,"Tue Dec 18 06:02:09 +0000 2012",9116,204,2469,FALSE,NA,"JC","Pacific Time (US & Canada)","en",-28800,134,"JonahBrk","US","United States","city","Dana Point, CA",NA,NA,33.469634,-117.6887695,NA,NA,NA,NA
"25765","@AriTaylor__ As you wish Kitten. <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>",0,FALSE,FALSE,"806229558068465664","AriTaylor__","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:11:20 +0000 2016","806226785574813696","730915292260540416","en",12,FALSE,"Pennsylvania, USA","765271564396953600","@AriTaylor__'s Daddy. Will always discipline her when she deserves it. Sometimes even when she doesn't. Avi is me. Taken. (18+ please)",TRUE,"Mon Aug 15 19:38:53 +0000 2016",1481,450,5425,FALSE,NA,"Mike (Her Daddy)",NA,"en",NA,291,"_StrictDaddy","US","United States","admin","Pennsylvania, USA",NA,NA,41.1179365,-77.604684,NA,NA,NA,NA
"25817","I just wanna nap with my cat all day. <ed><U+00A0><U+00BD><ed><U+00B8><U+00BF> https://t.co/JWxq15dHuf",0,FALSE,FALSE,"806229607175352321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:11:32 +0000 2016",NA,NA,"en",4,FALSE,"Atlanta, GA - Jackson, MI","60704307","Coffee & Tea Enthusiast| Yogi| Sushi Slanger| I enjoy books| 5•5•14| Art Curator for @US_TrashStudios |Rest in Paradise Phillip Leland Johnson Jr.<U+2764><U+FE0F>",TRUE,"Mon Jul 27 20:42:38 +0000 2009",27666,266,10386,FALSE,"http://dancing-throughspace.tumblr.com","e.","Atlantic Time (Canada)","en",-14400,309,"ArykahRae","US","United States","city","Jackson, MI",NA,NA,42.226542,-84.4289255,NA,NA,NA,NA
"25857","People like this &gt;&gt;&gt;&gt; https://t.co/d2SwsW19p1",0,FALSE,FALSE,"806229655388901382",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:11:43 +0000 2016",NA,NA,"en",4,FALSE,"Miami, FL","1614731557","Mommy to be <U+2764><U+FE0F>@chobrandon",TRUE,"Tue Jul 23 08:02:42 +0000 2013",12092,735,6871,FALSE,NA,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>","Eastern Time (US & Canada)","en",-18000,485,"littlebabyaimy","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter10/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=192046588865&vectorid=229466&lgeo=1","https://t.co/d2SwsW19p1"
"25912","@itsjenIawrence My little Hell Cat",0,FALSE,FALSE,"806229733675597824","KingofKingONE","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 20:12:02 +0000 2016","806229510173687808","2458671007","en",56,FALSE,"Jerusalem","2458671007","Border Patrol come see me.",TRUE,"Tue Apr 22 20:43:53 +0000 2014",219551,2904,1528,FALSE,"http://templeinstitute.org","Son of David",NA,"en",NA,3330,"KingofKingONE","US","United States","city","Islip, NY",NA,NA,40.7343855,-73.2210075,NA,NA,NA,NA
"25957","Are you kidding me do people actually do this https://t.co/OjWP2j6EfM",0,FALSE,FALSE,"806229779183783936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:12:13 +0000 2016",NA,NA,"en",4,FALSE,"Sam Houston State University","2760776212","I'm Rick Harrison, and this is my pawn shop // @DylanMorgan52",TRUE,"Wed Sep 03 22:24:36 +0000 2014",5945,740,3033,FALSE,NA,"Sharambe",NA,"en",NA,615,"sheridynj","US","United States","city","Silsbee, TX",NA,NA,30.379332,-94.1851105,NA,NA,"https://twitter.com/mickey_dooley/status/805794243705008128","https://t.co/OjWP2j6EfM"
"26034","I can't find my tuxedo cat, she might be dead in my house somewhere details at 11.",0,FALSE,FALSE,"806229861941518339",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:12:32 +0000 2016",NA,NA,"en",0,FALSE,"Union, NJ","731117911067242496",NA,TRUE,"Fri May 13 13:44:28 +0000 2016",53,11,13,FALSE,NA,"Brandon Melvin",NA,"en",NA,47,"Sickull","US","United States","city","Union, NJ",NA,NA,40.6961765,-74.267242,NA,NA,NA,NA
"26040","@therealemfu so damn sad, I've had a cat at my house since Saturday that looks worse than this. And it's so tame so I know it was someone's",0,FALSE,FALSE,"806229865494118400","therealemfu","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:12:33 +0000 2016","806202755639611392","3082391787","en",3,FALSE,"king william","622364230","bye",TRUE,"Sat Jun 30 00:27:12 +0000 2012",41770,365,9525,FALSE,"http://www.whereswaldo.com/m/maps_beach.html","<U+2743>kirsten<U+273E>",NA,"en",NA,276,"Vpotus97","US","United States","city","Ashland, VA",NA,NA,37.7615815,-77.4733985,NA,NA,NA,NA
"26549","when ur just tryna ride w ur windows down to enjoy the beautiful weather but u keep getting cat called by middle aged men <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>",0,FALSE,FALSE,"806230460145762306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:14:55 +0000 2016",NA,NA,"en",2,FALSE,"Tampa, FL","2579521507","only fools rush in",TRUE,"Sat Jun 21 00:17:19 +0000 2014",6757,755,7816,FALSE,"http://Instagram.com/imsam","samaya",NA,"en",NA,560,"samayaishot","US","United States","city","Lutz, FL",NA,NA,28.13173,-82.4485855,NA,NA,NA,NA
"26559","Currently having a cat lick me like he's a dog",0,FALSE,FALSE,"806230469645860866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:14:57 +0000 2016",NA,NA,"en",4,FALSE,"TX/AL","231274174","The University of Alabama || F<U+039A><U+03A4>",TRUE,"Tue Dec 28 02:30:19 +0000 2010",13514,562,7246,FALSE,NA,"The Notorious CMC","Central Time (US & Canada)","en",-21600,352,"ColinCorson","US","United States","city","Tuscaloosa, AL",NA,NA,33.1966005,-87.5334065,NA,NA,NA,NA
"26578","@basedLoki asked for a boyfriend and got a cat",0,FALSE,FALSE,"806230485965963268","basedLoki","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:15:01 +0000 2016",NA,"1942070340","en",6,FALSE,"Texas","331894032","( red, alfie, bird ) Pretty boy prince with a complex. artist, cosplayer, student, traveler, Steve Buscemi enthusiast. you get it. I'm Kerouacking this shit",TRUE,"Fri Jul 08 21:58:49 +0000 2011",1071,97,557,FALSE,"http://redherons.tumblr.com","REDBIRD // home","Mountain Time (US & Canada)","en",-25200,191,"reddheron","US","United States","city","Arlington, TX",NA,NA,32.70185,-97.1356375,NA,NA,NA,NA
"26712","""my email was quite businesslike, though i did manage to slip in a cat/yiddish joke""",0,FALSE,FALSE,"806230588285972481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 20:15:25 +0000 2016",NA,NA,"en",67,FALSE,"brooklyn  ","2353654050","never underestimate the power of I'LL. SHOW. YOU. -- eli roth to harvey levin",TRUE,"Thu Feb 20 18:59:50 +0000 2014",38834,3684,61127,FALSE,NA,"Naomi Fry",NA,"en",NA,1438,"frynaomifry","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,NA,NA
"27055","@KemmerenPete @jrlikeswhisky were they cat videos?",0,FALSE,FALSE,"806230920160313344","KemmerenPete","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:16:45 +0000 2016","806229900424343552","2743996235","en",42,FALSE,"Haviland, Ks","385448568","Partner/Field operations at Clark Farms. I'm a great believer in luck, and I find the harder I work the more I have of it.- Jefferson #BrokenGeneration #EMAW",TRUE,"Wed Oct 05 14:32:51 +0000 2011",20651,1511,7519,FALSE,NA,"Denton Clark","Mountain Time (US & Canada)","en",-25200,1091,"DentonClark17","US","United States","admin","Kansas, USA",NA,NA,38.498196,-98.319925,NA,NA,NA,NA
"27127","@Payton_77 omg a cat would be the best gift for me, but daddy is my little bebe so i'm not mad <U+2763><U+FE0F>",0,FALSE,FALSE,"806231008215465984","Payton_77","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:17:06 +0000 2016","806228387270422528","450315487","en",3,FALSE,NA,"363166595","548 † <U+2661>",TRUE,"Sat Aug 27 16:52:58 +0000 2011",21224,1606,18628,FALSE,NA,"kass","Atlantic Time (Canada)","en",-14400,723,"kassidyshay","US","United States","admin","Ohio, USA",NA,NA,40.3651595,-82.6694675,NA,NA,NA,NA
"27515","Now hiring: personal assistant to peel my pomegranates.  Pay is good-- unlimited snuggles with my cat.  Serious inquiries only, please.",0,FALSE,FALSE,"806231483342061568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:18:59 +0000 2016",NA,NA,"en",10,FALSE,"Music City, USA","18404073","this feels a whole lot like living",TRUE,"Sat Dec 27 06:51:42 +0000 2008",11361,240,421,FALSE,NA,"Liz Dean","Central Time (US & Canada)","en",-21600,491,"lizdean","US","United States","city","Nashville, TN",NA,NA,36.200008,-86.791549,NA,NA,NA,NA
"27623","@quinncy My cat is 9 and I haven't been able to have a Christmas tree in years.",0,FALSE,FALSE,"806231596328161280","quinncy","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:19:26 +0000 2016","806217617547460608","19135516","en",7,FALSE,"Nashville, TN","131198331","Proud dad. Tennessee Titans fan. Tries not to take stuff too seriously.",TRUE,"Fri Apr 09 15:25:36 +0000 2010",8253,127,4906,FALSE,NA,"Chuck Lawson","Central Time (US & Canada)","en",-21600,228,"claws0922","US","United States","city","Nashville, TN",NA,NA,36.200008,-86.791549,NA,NA,NA,NA
"27658","How are @MarcusSharon / the @publicbooks cat not in the running here?  https://t.co/WyQQaS1toX",0,FALSE,FALSE,"806231618306314240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:19:31 +0000 2016",NA,NA,"en",18,FALSE,NA,"2970619900","Assistant Professor of English: UND Research: media, mania, Edith Wharton Opinions: my own, and plenteous",TRUE,"Fri Jan 09 23:21:07 +0000 2015",6395,1012,17008,FALSE,"http://SheilaLiming.com","Sheila Liming",NA,"en",NA,1023,"seeshespeak","US","United States","city","Grand Forks, ND",NA,NA,47.907497,-97.065563,NA,NA,"http://www.ara.cat/economia/Amazon-presenta-supermercat-caixers-pagar_0_1699630180.html","https://t.co/WyQQaS1toX"
